transaction_id,customer_id,merchant_id,amount,transaction_time,Day,is_fraudulent,card_type,Category Risk,Risk,location,purchase_category,purchase risk,customer_age,Age group,transaction_description,score
4464,1088,2059,5172.47,1/1/2023 1:14,1,1,American Express,Suspicious,112,City-17,Groceries,high,60,50+,Purchase at Merchant-2059,High Risk
563,1050,2010,5172.2,1/1/2023 0:09,1,1,MasterCard,Suspicious,102,City-10,Retail,high,68,50+,Purchase at Merchant-2010,High Risk
4077,1002,2028,5171.93,1/1/2023 1:07,1,1,Discover,Suspicious,90,City-3,Retail,high,69,50+,Purchase at Merchant-2028,Low Risk
6102,1002,2049,5171.86,1/1/2023 1:41,1,1,American Express,Suspicious,90,City-48,Retail,high,31,31-40,Purchase at Merchant-2049,Low Risk
8233,1088,2090,5170.7,1/1/2023 2:17,1,0,Discover,Suspicious,112,City-36,Restaurant,Low,43,40-50,Purchase at Merchant-2090,Low Risk
9115,1009,2091,5168.37,1/1/2023 2:31,1,0,Discover,Suspicious,99,City-33,Travel,Low,22,21-30,Purchase at Merchant-2091,Low Risk
8044,1006,2036,5168.24,1/1/2023 2:14,1,0,Visa,Suspicious,108,City-28,Groceries,Low,57,50+,Purchase at Merchant-2036,Low Risk
2593,1032,2068,5166.01,1/1/2023 0:43,1,0,MasterCard,Suspicious,98,City-14,Online Shopping,Low,55,50+,Purchase at Merchant-2068,Low Risk
3517,1077,2068,5162.71,1/1/2023 0:58,1,0,Visa,Suspicious,100,City-26,Online Shopping,Low,44,40-50,Purchase at Merchant-2068,Low Risk
8323,1093,2074,5161.21,1/1/2023 2:18,1,1,American Express,Suspicious,99,City-46,Retail,high,25,21-30,Purchase at Merchant-2074,Low Risk
3304,1018,2045,5158.73,1/1/2023 0:55,1,1,American Express,Suspicious,116,City-50,Groceries,high,27,21-30,Purchase at Merchant-2045,High Risk
2477,1067,2093,5157.85,1/1/2023 0:41,1,0,Visa,Suspicious,98,City-4,Online Shopping,Low,31,31-40,Purchase at Merchant-2093,Low Risk
7891,1094,2045,5155.22,1/1/2023 2:11,1,1,Visa,Suspicious,102,City-20,Restaurant,high,49,40-50,Purchase at Merchant-2045,High Risk
1202,1064,2057,5153.77,1/1/2023 0:20,1,1,Discover,Suspicious,97,City-15,Travel,high,18,0-20,Purchase at Merchant-2057,Low Risk
5817,1080,2038,5152.55,1/1/2023 1:36,1,0,MasterCard,Suspicious,87,City-8,Online Shopping,Low,61,50+,Purchase at Merchant-2038,Low Risk
4630,1094,2003,5151.72,1/1/2023 1:17,1,1,Visa,Suspicious,102,City-8,Groceries,high,22,21-30,Purchase at Merchant-2003,High Risk
6101,1065,2020,5150.85,1/1/2023 1:41,1,1,Visa,Suspicious,99,City-25,Retail,high,23,21-30,Purchase at Merchant-2020,Low Risk
9098,1008,2007,5147.89,1/1/2023 2:31,1,1,MasterCard,Suspicious,91,City-10,Retail,high,29,21-30,Purchase at Merchant-2007,Low Risk
2737,1074,2067,5147.42,1/1/2023 0:45,1,1,Discover,Suspicious,126,City-45,Gas Station,high,59,50+,Purchase at Merchant-2067,High Risk
3788,1076,2009,5146.74,1/1/2023 1:03,1,0,MasterCard,Suspicious,98,City-36,Retail,Low,55,50+,Purchase at Merchant-2009,Low Risk
1049,1077,2087,5144.58,1/1/2023 0:17,1,1,Visa,Suspicious,100,City-45,Groceries,high,40,31-40,Purchase at Merchant-2087,Low Risk
9558,1040,2004,5143.19,1/1/2023 2:39,1,0,MasterCard,Suspicious,92,City-17,Restaurant,Low,59,50+,Purchase at Merchant-2004,Low Risk
6576,1074,2032,5141.81,1/1/2023 1:49,1,1,American Express,Suspicious,126,City-43,Online Shopping,high,30,21-30,Purchase at Merchant-2032,High Risk
5628,1051,2086,5141.74,1/1/2023 1:33,1,0,Visa,Suspicious,96,City-48,Gas Station,Low,20,0-20,Purchase at Merchant-2086,Low Risk
9397,1018,2029,5141.07,1/1/2023 2:36,1,1,Discover,Suspicious,116,City-49,Restaurant,high,39,31-40,Purchase at Merchant-2029,High Risk
5412,1015,2082,5139.99,1/1/2023 1:30,1,1,American Express,Suspicious,103,City-21,Groceries,high,68,50+,Purchase at Merchant-2082,High Risk
8897,1025,2052,5138.78,1/1/2023 2:28,1,0,Discover,Suspicious,91,City-8,Travel,Low,38,31-40,Purchase at Merchant-2052,Low Risk
2419,1058,2039,5137.81,1/1/2023 0:40,1,1,MasterCard,Suspicious,105,City-25,Travel,high,49,40-50,Purchase at Merchant-2039,High Risk
4631,1056,2082,5137.25,1/1/2023 1:17,1,1,MasterCard,Suspicious,88,City-28,Retail,high,33,31-40,Purchase at Merchant-2082,Low Risk
2009,1100,2089,5134.67,1/1/2023 0:33,1,0,American Express,Suspicious,103,City-16,Groceries,Low,37,31-40,Purchase at Merchant-2089,Low Risk
6030,1022,2092,5134.67,1/1/2023 1:40,1,1,Discover,Suspicious,93,City-9,Retail,high,58,50+,Purchase at Merchant-2092,Low Risk
3339,1003,2039,5134.42,1/1/2023 0:55,1,0,Visa,Suspicious,81,City-23,Travel,Low,28,21-30,Purchase at Merchant-2039,Low Risk
1273,1043,2009,5132.72,1/1/2023 0:21,1,1,Discover,Suspicious,96,City-34,Retail,high,65,50+,Purchase at Merchant-2009,Low Risk
6383,1066,2072,5131.38,1/1/2023 1:46,1,1,Discover,Suspicious,84,City-32,Online Shopping,high,51,50+,Purchase at Merchant-2072,Low Risk
7980,1049,2008,5131.17,1/1/2023 2:12,1,1,Visa,Suspicious,111,City-42,Restaurant,high,21,21-30,Purchase at Merchant-2008,High Risk
8990,1038,2069,5130.46,1/1/2023 2:29,1,0,Discover,Suspicious,98,City-28,Restaurant,Low,58,50+,Purchase at Merchant-2069,Low Risk
5058,1075,2067,5129.82,1/1/2023 1:24,1,1,Visa,Suspicious,91,City-26,Groceries,high,56,50+,Purchase at Merchant-2067,Low Risk
3816,1072,2011,5129.8,1/1/2023 1:03,1,0,Discover,Suspicious,103,City-18,Gas Station,Low,56,50+,Purchase at Merchant-2011,Low Risk
8980,1036,2025,5127.8,1/1/2023 2:29,1,1,American Express,Suspicious,100,City-11,Travel,high,64,50+,Purchase at Merchant-2025,Low Risk
4030,1097,2061,5127.15,1/1/2023 1:07,1,1,MasterCard,Suspicious,95,City-44,Gas Station,high,51,50+,Purchase at Merchant-2061,Low Risk
7016,1032,2086,5124.74,1/1/2023 1:56,1,1,MasterCard,Suspicious,98,City-48,Online Shopping,high,47,40-50,Purchase at Merchant-2086,Low Risk
6370,1091,2087,5124.57,1/1/2023 1:46,1,1,American Express,Suspicious,103,City-34,Groceries,high,20,0-20,Purchase at Merchant-2087,High Risk
7877,1037,2039,5123.89,1/1/2023 2:11,1,0,MasterCard,Suspicious,103,City-37,Travel,Low,69,50+,Purchase at Merchant-2039,Low Risk
6054,1023,2042,5123.72,1/1/2023 1:40,1,0,Discover,Suspicious,106,City-30,Retail,Low,30,21-30,Purchase at Merchant-2042,Low Risk
222,1099,2051,5121.97,1/1/2023 0:03,1,1,American Express,Suspicious,116,City-26,Groceries,high,50,40-50,Purchase at Merchant-2051,High Risk
3439,1095,2100,5121.89,1/1/2023 0:57,1,1,American Express,Suspicious,103,City-3,Restaurant,high,19,0-20,Purchase at Merchant-2100,High Risk
1918,1033,2002,5121.71,1/1/2023 0:31,1,1,Visa,Suspicious,81,City-23,Travel,high,41,40-50,Purchase at Merchant-2002,Low Risk
4881,1090,2083,5119.39,1/1/2023 1:21,1,1,Visa,Suspicious,111,City-5,Restaurant,high,22,21-30,Purchase at Merchant-2083,High Risk
3014,1067,2096,5118.7,1/1/2023 0:50,1,1,Discover,Suspicious,98,City-2,Groceries,high,29,21-30,Purchase at Merchant-2096,Low Risk
9244,1086,2025,5118.7,1/1/2023 2:34,1,1,Visa,Suspicious,92,City-17,Restaurant,high,59,50+,Purchase at Merchant-2025,Low Risk
5557,1071,2075,5118.5,1/1/2023 1:32,1,1,Discover,Suspicious,113,City-19,Groceries,high,50,40-50,Purchase at Merchant-2075,High Risk
6585,1097,2095,5116.61,1/1/2023 1:49,1,1,Discover,Suspicious,95,City-44,Gas Station,high,27,21-30,Purchase at Merchant-2095,Low Risk
774,1093,2021,5116.07,1/1/2023 0:12,1,0,Discover,Suspicious,99,City-48,Online Shopping,Low,21,21-30,Purchase at Merchant-2021,Low Risk
5613,1017,2063,5115.69,1/1/2023 1:33,1,0,MasterCard,Suspicious,100,City-9,Online Shopping,Low,50,40-50,Purchase at Merchant-2063,Low Risk
3493,1014,2065,5115.33,1/1/2023 0:58,1,1,Discover,Suspicious,107,City-11,Restaurant,high,36,31-40,Purchase at Merchant-2065,High Risk
9254,1034,2020,5115.21,1/1/2023 2:34,1,0,MasterCard,Suspicious,100,City-30,Travel,Low,47,40-50,Purchase at Merchant-2020,Low Risk
8012,1026,2056,5114.91,1/1/2023 2:13,1,0,MasterCard,Suspicious,92,City-30,Retail,Low,38,31-40,Purchase at Merchant-2056,Low Risk
3387,1049,2085,5113.87,1/1/2023 0:56,1,1,Visa,Suspicious,111,City-29,Retail,high,49,40-50,Purchase at Merchant-2085,High Risk
1391,1070,2087,5112.69,1/1/2023 0:23,1,0,Visa,Suspicious,105,City-32,Online Shopping,Low,68,50+,Purchase at Merchant-2087,Low Risk
6859,1030,2022,5111.26,1/1/2023 1:54,1,1,MasterCard,Suspicious,87,City-9,Retail,high,54,50+,Purchase at Merchant-2022,Low Risk
6017,1058,2007,5110.35,1/1/2023 1:40,1,1,American Express,Suspicious,105,City-15,Retail,high,34,31-40,Purchase at Merchant-2007,High Risk
4007,1055,2048,5109.86,1/1/2023 1:06,1,0,Discover,Suspicious,90,City-26,Restaurant,Low,35,31-40,Purchase at Merchant-2048,Low Risk
2437,1090,2095,5107.58,1/1/2023 0:40,1,0,MasterCard,Suspicious,111,City-50,Gas Station,Low,59,50+,Purchase at Merchant-2095,Low Risk
264,1030,2035,5107.37,1/1/2023 0:04,1,0,Discover,Suspicious,87,City-41,Gas Station,Low,26,21-30,Purchase at Merchant-2035,Low Risk
2757,1091,2028,5106.98,1/1/2023 0:45,1,0,MasterCard,Suspicious,103,City-29,Restaurant,Low,23,21-30,Purchase at Merchant-2028,Low Risk
632,1037,2039,5106.86,1/1/2023 0:10,1,1,American Express,Suspicious,103,City-17,Restaurant,high,20,0-20,Purchase at Merchant-2039,High Risk
9190,1045,2050,5104.18,1/1/2023 2:33,1,1,Discover,Suspicious,96,City-1,Online Shopping,high,25,21-30,Purchase at Merchant-2050,Low Risk
1640,1059,2040,5101.88,1/1/2023 0:27,1,0,Discover,Suspicious,118,City-48,Restaurant,Low,58,50+,Purchase at Merchant-2040,Low Risk
678,1007,2003,5100.38,1/1/2023 0:11,1,1,Discover,Suspicious,103,City-47,Gas Station,high,45,40-50,Purchase at Merchant-2003,High Risk
1035,1081,2019,5099.97,1/1/2023 0:17,1,1,MasterCard,Suspicious,97,City-7,Groceries,high,34,31-40,Purchase at Merchant-2019,Low Risk
277,1093,2025,5096.39,1/1/2023 0:04,1,0,Visa,Suspicious,99,City-21,Retail,Low,52,50+,Purchase at Merchant-2025,Low Risk
6334,1027,2055,5096.38,1/1/2023 1:45,1,1,MasterCard,Suspicious,85,City-44,Retail,high,29,21-30,Purchase at Merchant-2055,Low Risk
4480,1016,2037,5095.55,1/1/2023 1:14,1,0,American Express,Suspicious,93,City-24,Restaurant,Low,21,21-30,Purchase at Merchant-2037,Low Risk
2323,1011,2076,5095.22,1/1/2023 0:38,1,0,Visa,Suspicious,100,City-43,Restaurant,Low,36,31-40,Purchase at Merchant-2076,Low Risk
8368,1075,2041,5093.75,1/1/2023 2:19,1,1,American Express,Suspicious,91,City-13,Travel,high,55,50+,Purchase at Merchant-2041,Low Risk
1112,1022,2040,5093.26,1/1/2023 0:18,1,0,MasterCard,Suspicious,93,City-11,Restaurant,Low,25,21-30,Purchase at Merchant-2040,Low Risk
4970,1100,2050,5092.09,1/1/2023 1:22,1,0,Discover,Suspicious,103,City-3,Retail,Low,41,40-50,Purchase at Merchant-2050,Low Risk
1831,1051,2028,5089.08,1/1/2023 0:30,1,0,Discover,Suspicious,96,City-15,Travel,Low,55,50+,Purchase at Merchant-2028,Low Risk
3195,1018,2013,5088.55,1/1/2023 0:53,1,0,Visa,Suspicious,116,City-4,Restaurant,Low,29,21-30,Purchase at Merchant-2013,Low Risk
8818,1036,2094,5088.48,1/1/2023 2:26,1,0,Discover,Suspicious,100,City-17,Travel,Low,48,40-50,Purchase at Merchant-2094,Low Risk
7878,1055,2019,5085.77,1/1/2023 2:11,1,0,American Express,Suspicious,90,City-38,Groceries,Low,42,40-50,Purchase at Merchant-2019,Low Risk
4712,1084,2012,5085.38,1/1/2023 1:18,1,0,Discover,Suspicious,105,City-44,Online Shopping,Low,37,31-40,Purchase at Merchant-2012,Low Risk
852,1087,2016,5080.52,1/1/2023 0:14,1,0,MasterCard,Suspicious,111,City-16,Travel,Low,28,21-30,Purchase at Merchant-2016,Low Risk
2561,1062,2069,5080.27,1/1/2023 0:42,1,0,Discover,Suspicious,93,City-39,Online Shopping,Low,44,40-50,Purchase at Merchant-2069,Low Risk
4223,1002,2064,5080.03,1/1/2023 1:10,1,0,American Express,Suspicious,90,City-45,Gas Station,Low,63,50+,Purchase at Merchant-2064,Low Risk
6365,1033,2036,5077.5,1/1/2023 1:46,1,0,Visa,Suspicious,81,City-46,Restaurant,Low,32,31-40,Purchase at Merchant-2036,Low Risk
5761,1066,2049,5077.23,1/1/2023 1:36,1,1,American Express,Suspicious,84,City-28,Groceries,high,62,50+,Purchase at Merchant-2049,Low Risk
1902,1010,2018,5076.37,1/1/2023 0:31,1,1,Discover,Suspicious,101,City-41,Travel,high,21,21-30,Purchase at Merchant-2018,High Risk
610,1052,2078,5076.06,1/1/2023 0:10,1,0,Visa,Suspicious,92,City-10,Travel,Low,57,50+,Purchase at Merchant-2078,Low Risk
7879,1078,2075,5075.6,1/1/2023 2:11,1,0,Visa,Suspicious,94,City-46,Groceries,Low,22,21-30,Purchase at Merchant-2075,Low Risk
3549,1010,2028,5072.16,1/1/2023 0:59,1,1,American Express,Suspicious,101,City-22,Retail,high,44,40-50,Purchase at Merchant-2028,High Risk
1029,1015,2075,5072.11,1/1/2023 0:17,1,0,Discover,Suspicious,103,City-40,Travel,Low,56,50+,Purchase at Merchant-2075,Low Risk
7154,1096,2060,5071.83,1/1/2023 1:59,1,0,American Express,Suspicious,98,City-31,Groceries,Low,20,0-20,Purchase at Merchant-2060,Low Risk
8949,1053,2069,5070.61,1/1/2023 2:29,1,1,American Express,Suspicious,101,City-27,Gas Station,high,70,50+,Purchase at Merchant-2069,High Risk
3621,1031,2072,5069.15,1/1/2023 1:00,1,1,Discover,Suspicious,100,City-6,Travel,high,66,50+,Purchase at Merchant-2072,Low Risk
440,1071,2048,5068.47,1/1/2023 0:07,1,1,American Express,Suspicious,113,City-44,Restaurant,high,46,40-50,Purchase at Merchant-2048,High Risk
553,1014,2017,5067.88,1/1/2023 0:09,1,0,Visa,Suspicious,107,City-11,Groceries,Low,45,40-50,Purchase at Merchant-2017,Low Risk
8777,1084,2067,5067.26,1/1/2023 2:26,1,1,MasterCard,Suspicious,105,City-31,Groceries,high,68,50+,Purchase at Merchant-2067,High Risk
8845,1091,2002,5065.8,1/1/2023 2:27,1,1,Visa,Suspicious,103,City-1,Groceries,high,44,40-50,Purchase at Merchant-2002,High Risk
9339,1078,2056,5065.26,1/1/2023 2:35,1,0,Discover,Suspicious,94,City-23,Retail,Low,69,50+,Purchase at Merchant-2056,Low Risk
6031,1001,2030,5065.22,1/1/2023 1:40,1,1,Discover,Suspicious,86,City-22,Restaurant,high,52,50+,Purchase at Merchant-2030,Low Risk
1053,1067,2072,5064.42,1/1/2023 0:17,1,0,Discover,Suspicious,98,City-32,Gas Station,Low,62,50+,Purchase at Merchant-2072,Low Risk
1128,1064,2073,5063.38,1/1/2023 0:18,1,0,MasterCard,Suspicious,97,City-47,Gas Station,Low,21,21-30,Purchase at Merchant-2073,Low Risk
5697,1019,2008,5063.36,1/1/2023 1:34,1,1,American Express,Suspicious,97,City-5,Gas Station,high,24,21-30,Purchase at Merchant-2008,Low Risk
4046,1057,2015,5062.92,1/1/2023 1:07,1,0,American Express,Suspicious,103,City-46,Travel,Low,62,50+,Purchase at Merchant-2015,Low Risk
5387,1018,2013,5062.83,1/1/2023 1:29,1,1,Discover,Suspicious,116,City-16,Retail,high,22,21-30,Purchase at Merchant-2013,High Risk
8442,1033,2039,5060.84,1/1/2023 2:20,1,0,American Express,Suspicious,81,City-2,Online Shopping,Low,50,40-50,Purchase at Merchant-2039,Low Risk
7135,1090,2071,5060.59,1/1/2023 1:58,1,0,Visa,Suspicious,111,City-10,Travel,Low,57,50+,Purchase at Merchant-2071,Low Risk
9196,1038,2044,5060.22,1/1/2023 2:33,1,0,Visa,Suspicious,98,City-5,Retail,Low,51,50+,Purchase at Merchant-2044,Low Risk
4774,1038,2024,5059.8,1/1/2023 1:19,1,1,Discover,Suspicious,98,City-44,Restaurant,high,36,31-40,Purchase at Merchant-2024,Low Risk
6949,1025,2078,5057.31,1/1/2023 1:55,1,0,Discover,Suspicious,91,City-43,Retail,Low,58,50+,Purchase at Merchant-2078,Low Risk
7807,1019,2047,5056.84,1/1/2023 2:10,1,0,Visa,Suspicious,97,City-19,Groceries,Low,31,31-40,Purchase at Merchant-2047,Low Risk
3787,1079,2025,5056.51,1/1/2023 1:03,1,1,Visa,Suspicious,115,City-10,Gas Station,high,58,50+,Purchase at Merchant-2025,High Risk
3394,1022,2047,5051.82,1/1/2023 0:56,1,1,MasterCard,Suspicious,93,City-37,Retail,high,68,50+,Purchase at Merchant-2047,Low Risk
2664,1097,2044,5049.77,1/1/2023 0:44,1,1,Visa,Suspicious,95,City-4,Travel,high,45,40-50,Purchase at Merchant-2044,Low Risk
3340,1001,2062,5049.52,1/1/2023 0:55,1,1,American Express,Suspicious,86,City-28,Groceries,high,44,40-50,Purchase at Merchant-2062,Low Risk
6615,1047,2036,5046.66,1/1/2023 1:50,1,0,Visa,Suspicious,102,City-32,Online Shopping,Low,22,21-30,Purchase at Merchant-2036,Low Risk
179,1021,2083,5046.25,1/1/2023 0:02,1,0,Visa,Suspicious,96,City-9,Groceries,Low,20,0-20,Purchase at Merchant-2083,Low Risk
5798,1067,2069,5045.64,1/1/2023 1:36,1,1,Discover,Suspicious,98,City-50,Travel,high,19,0-20,Purchase at Merchant-2069,Low Risk
7232,1058,2007,5044.46,1/1/2023 2:00,1,1,Visa,Suspicious,105,City-21,Online Shopping,high,53,50+,Purchase at Merchant-2007,High Risk
2339,1055,2008,5043.95,1/1/2023 0:38,1,0,American Express,Suspicious,90,City-13,Gas Station,Low,56,50+,Purchase at Merchant-2008,Low Risk
3349,1069,2028,5041.46,1/1/2023 0:55,1,0,Visa,Suspicious,109,City-18,Retail,Low,64,50+,Purchase at Merchant-2028,Low Risk
2970,1082,2032,5039.57,1/1/2023 0:49,1,0,Visa,Suspicious,111,City-24,Gas Station,Low,24,21-30,Purchase at Merchant-2032,Low Risk
4533,1073,2087,5038.35,1/1/2023 1:15,1,0,Discover,Suspicious,99,City-24,Travel,Low,58,50+,Purchase at Merchant-2087,Low Risk
4067,1049,2091,5035.96,1/1/2023 1:07,1,1,American Express,Suspicious,111,City-37,Restaurant,high,35,31-40,Purchase at Merchant-2091,High Risk
6916,1037,2045,5031.88,1/1/2023 1:55,1,1,MasterCard,Suspicious,103,City-15,Groceries,high,28,21-30,Purchase at Merchant-2045,High Risk
5580,1092,2014,5029.74,1/1/2023 1:32,1,0,American Express,Suspicious,84,City-28,Online Shopping,Low,45,40-50,Purchase at Merchant-2014,Low Risk
7881,1034,2034,5028.79,1/1/2023 2:11,1,0,American Express,Suspicious,100,City-16,Groceries,Low,35,31-40,Purchase at Merchant-2034,Low Risk
5983,1025,2060,5028.55,1/1/2023 1:39,1,0,American Express,Suspicious,91,City-22,Groceries,Low,53,50+,Purchase at Merchant-2060,Low Risk
6218,1008,2038,5027.86,1/1/2023 1:43,1,0,American Express,Suspicious,91,City-24,Restaurant,Low,42,40-50,Purchase at Merchant-2038,Low Risk
9605,1045,2003,5027,1/1/2023 2:40,1,0,American Express,Suspicious,96,City-27,Gas Station,Low,46,40-50,Purchase at Merchant-2003,Low Risk
2769,1059,2050,5025.29,1/1/2023 0:46,1,0,American Express,Suspicious,118,City-17,Travel,Low,23,21-30,Purchase at Merchant-2050,Low Risk
7992,1091,2041,5024.96,1/1/2023 2:13,1,0,Discover,Suspicious,103,City-31,Gas Station,Low,30,21-30,Purchase at Merchant-2041,Low Risk
9909,1044,2034,5024.42,1/1/2023 2:45,1,0,MasterCard,Suspicious,94,City-16,Groceries,Low,48,40-50,Purchase at Merchant-2034,Low Risk
7558,1056,2054,5022.17,1/1/2023 2:05,1,1,MasterCard,Suspicious,88,City-9,Retail,high,32,31-40,Purchase at Merchant-2054,Low Risk
1898,1029,2036,5019.14,1/1/2023 0:31,1,0,American Express,Suspicious,106,City-9,Restaurant,Low,66,50+,Purchase at Merchant-2036,Low Risk
455,1007,2085,5018.82,1/1/2023 0:07,1,0,American Express,Suspicious,103,City-48,Retail,Low,42,40-50,Purchase at Merchant-2085,Low Risk
8898,1015,2081,5016.86,1/1/2023 2:28,1,0,Discover,Suspicious,103,City-21,Online Shopping,Low,59,50+,Purchase at Merchant-2081,Low Risk
4337,1053,2047,5014.53,1/1/2023 1:12,1,1,American Express,Suspicious,101,City-26,Travel,high,33,31-40,Purchase at Merchant-2047,High Risk
942,1031,2057,5014.12,1/1/2023 0:15,1,1,MasterCard,Suspicious,100,City-19,Gas Station,high,39,31-40,Purchase at Merchant-2057,Low Risk
9091,1074,2090,5013.59,1/1/2023 2:31,1,1,Discover,Suspicious,126,City-29,Restaurant,high,37,31-40,Purchase at Merchant-2090,High Risk
5167,1068,2033,5010.04,1/1/2023 1:26,1,0,Visa,Suspicious,96,City-42,Travel,Low,18,0-20,Purchase at Merchant-2033,Low Risk
1388,1060,2004,5009.63,1/1/2023 0:23,1,1,MasterCard,Suspicious,89,City-3,Gas Station,high,25,21-30,Purchase at Merchant-2004,Low Risk
2240,1050,2022,5009.38,1/1/2023 0:37,1,1,American Express,Suspicious,102,City-16,Travel,high,64,50+,Purchase at Merchant-2022,High Risk
7178,1085,2040,5005.4,1/1/2023 1:59,1,0,MasterCard,Suspicious,120,City-9,Travel,Low,69,50+,Purchase at Merchant-2040,Low Risk
516,1035,2035,5004.95,1/1/2023 0:08,1,0,American Express,Suspicious,92,City-19,Gas Station,Low,62,50+,Purchase at Merchant-2035,Low Risk
3022,1012,2056,5003.65,1/1/2023 0:50,1,0,MasterCard,Suspicious,114,City-30,Groceries,Low,61,50+,Purchase at Merchant-2056,Low Risk
3388,1071,2033,5001.85,1/1/2023 0:56,1,1,MasterCard,Suspicious,113,City-15,Retail,high,29,21-30,Purchase at Merchant-2033,High Risk
4670,1019,2073,5000.09,1/1/2023 1:17,1,0,Visa,Suspicious,97,City-36,Travel,Low,35,31-40,Purchase at Merchant-2073,Low Risk
5564,1064,2004,5000.04,1/1/2023 1:32,1,1,Visa,Suspicious,97,City-1,Groceries,high,20,0-20,Purchase at Merchant-2004,Low Risk
4679,1012,2077,4998.8,1/1/2023 1:17,1,0,Visa,Suspicious,114,City-43,Gas Station,Low,56,50+,Purchase at Merchant-2077,Low Risk
88,1086,2057,4996.38,1/1/2023 0:01,1,1,Discover,Suspicious,92,City-21,Online Shopping,high,43,40-50,Purchase at Merchant-2057,Low Risk
5469,1085,2061,4995.97,1/1/2023 1:31,1,0,Visa,Suspicious,120,City-39,Retail,Low,38,31-40,Purchase at Merchant-2061,Low Risk
1113,1040,2037,4993.75,1/1/2023 0:18,1,0,Visa,Suspicious,92,City-47,Online Shopping,Low,30,21-30,Purchase at Merchant-2037,Low Risk
1476,1044,2001,4987.89,1/1/2023 0:24,1,0,Discover,Suspicious,94,City-37,Online Shopping,Low,44,40-50,Purchase at Merchant-2001,Low Risk
9343,1047,2004,4987.21,1/1/2023 2:35,1,1,Discover,Suspicious,102,City-13,Groceries,high,65,50+,Purchase at Merchant-2004,High Risk
2929,1012,2021,4986.19,1/1/2023 0:48,1,1,American Express,Suspicious,114,City-10,Online Shopping,high,39,31-40,Purchase at Merchant-2021,High Risk
4779,1026,2032,4985.57,1/1/2023 1:19,1,1,Visa,Suspicious,92,City-34,Gas Station,high,59,50+,Purchase at Merchant-2032,Low Risk
5789,1074,2031,4985.32,1/1/2023 1:36,1,0,American Express,Suspicious,126,City-12,Groceries,Low,39,31-40,Purchase at Merchant-2031,Low Risk
5496,1049,2039,4985.1,1/1/2023 1:31,1,1,Visa,Suspicious,111,City-19,Gas Station,high,38,31-40,Purchase at Merchant-2039,High Risk
